x,y,cluster
2.021977,-11.163092,13.000000
3.253163,-11.131868,10.000000
-0.853194,-12.362728,83.000000
-0.725839,-12.317355,36.000000
6.675905,-12.762863,24.000000
2.604342,-11.435809,0.000000
-0.786290,-12.383769,83.000000
-0.381811,-12.316610,30.000000
2.197733,-10.309545,18.000000
-0.761621,-12.239130,36.000000
2.151177,-10.926628,35.000000
3.254284,-11.166160,67.000000
-0.441813,-12.365110,71.000000
2.734222,-11.061301,94.000000
2.180511,-10.249428,18.000000
-0.811005,-12.324963,36.000000
2.297689,-10.494103,5.000000
6.648617,-12.767716,52.000000
0.173780,-13.495650,62.000000
2.043839,-10.611732,85.000000
-0.354452,-12.151818,95.000000
3.013551,-11.007279,8.000000
3.012817,-11.231910,41.000000
2.927318,-10.902287,87.000000
1.455097,-11.747842,34.000000
1.857755,-11.306220,9.000000
6.552766,-12.726354,73.000000
-0.636165,-12.273813,36.000000
3.216148,-11.027758,40.000000
2.321355,-10.762876,91.000000
-0.797939,-12.380228,49.000000
0.250862,-13.514796,22.000000
0.231305,-12.991663,6.000000
6.643681,-12.765315,52.000000
-0.684257,-12.344576,69.000000
-0.750188,-12.338552,36.000000
0.065731,-0.470784,4.000000
0.065759,-0.470796,4.000000
1.939568,-10.228955,45.000000
-0.594505,-12.143935,26.000000
0.090123,-12.924601,32.000000
-0.791473,-12.397752,49.000000
0.328704,-13.444123,11.000000
2.916471,-10.836402,81.000000
3.091031,-11.081756,57.000000
2.180220,-10.863446,25.000000
1.971483,-11.326755,66.000000
6.438349,-12.684698,3.000000
-0.451761,-12.202192,71.000000
-0.730541,-12.256926,36.000000
2.124821,-10.801977,47.000000
-0.459458,-12.221185,27.000000
-0.330449,-12.072583,51.000000
3.038858,-10.954798,8.000000
2.895097,-11.339543,19.000000
0.237078,-13.396321,11.000000
2.158625,-10.725492,31.000000
2.546185,-10.893935,61.000000
2.213653,-10.407188,18.000000
5.068784,7.960886,2.000000
6.422692,-12.682359,3.000000
-0.364805,-12.096164,51.000000
2.102476,-10.277586,18.000000
-0.722003,-12.364598,36.000000
-0.857678,-12.461971,69.000000
2.573697,-11.116251,48.000000
-0.744302,-12.229974,36.000000
1.935748,-11.288625,66.000000
1.412889,-12.423680,12.000000
-0.803192,-12.285886,36.000000
2.647220,-9.574447,14.000000
3.066439,-11.046180,8.000000
-0.773446,-12.278320,36.000000
-0.405267,-12.492212,21.000000
1.405699,-12.353899,12.000000
6.572220,-12.825052,74.000000
-0.531586,-12.227611,79.000000
0.285347,-13.403744,11.000000
2.136333,-10.267603,18.000000
3.208298,-11.068294,40.000000
-0.564301,-12.129270,71.000000
6.614437,-12.777765,24.000000
-0.683450,-12.312099,36.000000
3.004588,-10.846207,81.000000
-0.659421,-12.188913,75.000000
2.792457,-10.718216,68.000000
2.182635,-10.752550,31.000000
-0.668124,-12.335788,36.000000
0.219000,-13.015144,6.000000
-0.847302,-12.251629,36.000000
-0.579925,-12.044430,64.000000
2.984167,-11.046544,40.000000
-0.405829,-12.128212,51.000000
1.967622,-10.228992,45.000000
-0.404345,-11.960872,70.000000
-0.723874,-12.327426,36.000000
-0.746728,-12.355209,69.000000
0.183034,-12.963896,32.000000
2.272983,-10.553295,5.000000
-0.017696,-12.885227,86.000000
1.836711,-11.319345,50.000000
-0.541340,-12.281410,71.000000
-0.611708,-12.250382,71.000000
1.932193,-11.251650,50.000000
-0.904740,-12.484360,83.000000
2.389119,-10.334132,97.000000
2.173596,-11.134974,89.000000
-0.795933,-12.383611,69.000000
2.899353,-11.315195,19.000000
1.988311,-10.955571,39.000000
4.549622,-11.258335,20.000000
5.100147,7.992272,2.000000
-0.720801,-12.417985,69.000000
6.527248,-12.758884,24.000000
2.627563,-11.414207,0.000000
3.120437,-11.073265,8.000000
2.684947,-10.702733,68.000000
2.014477,-10.835844,25.000000
2.982628,-11.183699,53.000000
-0.963736,-12.301558,7.000000
2.140023,-11.418057,66.000000
-0.292139,-13.012482,33.000000
3.123787,-11.151459,41.000000
2.733145,-10.696670,68.000000
2.915256,-10.752917,17.000000
-0.745039,-12.524874,69.000000
2.927149,-10.835890,81.000000
4.421380,-11.228520,20.000000
2.106234,-10.876287,35.000000
0.210340,-13.014738,6.000000
-0.862786,-12.383808,69.000000
0.152598,-13.450952,62.000000
2.755863,-10.898945,61.000000
-0.796291,-12.442026,69.000000
-0.414302,-12.363722,27.000000
1.380555,-12.403824,12.000000
3.109517,-11.143620,41.000000
2.839364,-11.301286,53.000000
1.837851,-11.310611,50.000000
2.955055,-10.849925,17.000000
2.919365,-11.332263,19.000000
-0.958650,-12.353778,76.000000
-0.871531,-12.353404,76.000000
2.093739,-10.823302,35.000000
2.235951,-10.751362,31.000000
2.869536,-11.362198,19.000000
2.200541,-11.136288,89.000000
2.123502,-11.119561,89.000000
1.989509,-10.356078,45.000000
0.256920,-13.560844,22.000000
-0.797377,-12.305614,69.000000
0.264143,-13.205745,55.000000
2.206460,-10.789265,47.000000
2.764660,-10.868817,61.000000
-0.547488,-12.274781,71.000000
2.970235,-10.935606,8.000000
2.921832,-10.784352,17.000000
-0.641485,-12.090510,38.000000
2.305140,-10.257748,97.000000
1.387341,-12.412574,12.000000
1.811262,-11.312813,9.000000
1.836021,-11.237579,66.000000
-0.734382,-12.363329,58.000000
3.012231,-10.858956,87.000000
1.921975,-10.258010,45.000000
5.126610,8.018731,2.000000
2.143664,-11.102494,89.000000
-0.809017,-12.314892,58.000000
2.866112,-11.228292,53.000000
2.891360,-10.877469,81.000000
6.514448,-12.854665,74.000000
-0.776223,-12.395864,58.000000
6.679411,-12.777306,52.000000
2.926884,-10.811205,17.000000
-0.004239,-12.596781,60.000000
6.638598,-12.731502,52.000000
-0.608236,-12.102317,75.000000
6.606782,-12.799103,24.000000
2.964862,-10.894630,17.000000
2.425190,-11.506239,0.000000
-0.479039,-12.221323,27.000000
2.177317,-10.712435,31.000000
6.494564,-12.729022,24.000000
2.896512,-10.811480,17.000000
1.995426,-11.317804,66.000000
-0.723916,-12.449336,58.000000
-0.823229,-12.441513,58.000000
2.464523,-10.986743,61.000000
-0.623174,-12.117519,26.000000
2.486533,-11.697017,16.000000
2.984606,-11.456768,46.000000
2.212170,-10.329957,18.000000
2.123991,-10.873379,35.000000
2.589645,-11.451151,0.000000
1.858845,-11.288550,66.000000
-0.810415,-12.425014,58.000000
6.580839,-12.773023,24.000000
0.231909,-13.088905,55.000000
-0.836252,-12.312734,58.000000
-0.001360,-12.588923,60.000000
6.645519,-12.769425,24.000000
2.045673,-10.835124,25.000000
-0.515648,-12.585089,92.000000
-0.870053,-12.337250,58.000000
-0.546367,-12.305632,38.000000
2.393336,-10.476865,5.000000
1.985118,-10.952042,39.000000
2.011438,-10.978883,39.000000
2.576677,-10.983310,94.000000
-0.443857,-12.157625,51.000000
1.888747,-11.333799,9.000000
-0.491368,-12.111882,15.000000
-0.327338,-12.033699,95.000000
-0.905900,-12.371344,76.000000
1.908261,-11.321580,9.000000
1.904601,-11.310311,9.000000
6.395395,-12.709023,24.000000
-0.871449,-12.367752,76.000000
2.892277,-10.767089,17.000000
3.202113,-11.059664,40.000000
2.001217,-11.378657,66.000000
0.212203,-13.027830,6.000000
3.207167,-11.117974,10.000000
1.407526,-12.382127,12.000000
2.314999,-10.501224,5.000000
-0.354937,-12.358111,71.000000
6.488895,-12.701505,73.000000
5.098407,7.990535,2.000000
-0.894312,-12.390200,76.000000
4.128212,-11.185330,42.000000
-0.589101,-12.233757,38.000000
5.098416,7.990544,2.000000
3.026410,-11.000959,8.000000
3.069181,-11.036089,8.000000
-0.562584,-12.336195,75.000000
-0.217692,-12.329435,1.000000
3.096083,-11.001412,8.000000
1.878664,-11.300158,50.000000
1.935033,-10.249071,45.000000
0.206814,-13.065681,55.000000
-0.212415,-13.066236,33.000000
-0.520522,-12.241264,27.000000
-0.867956,-12.288674,76.000000
-0.356322,-12.382930,27.000000
2.093628,-10.227788,18.000000
2.823376,-11.252893,53.000000
1.910998,-11.721269,23.000000
2.938076,-10.852749,81.000000
-0.610602,-12.314823,27.000000
-0.369001,-12.384056,71.000000
3.028908,-11.071811,57.000000
-0.874299,-12.289214,76.000000
-0.914744,-12.269763,76.000000
-0.872295,-12.391821,76.000000
-0.884762,-12.323771,76.000000
2.770471,-10.717427,68.000000
-0.532875,-12.320148,27.000000
-0.920308,-12.286056,76.000000
1.983385,-10.986547,39.000000
-0.438637,-12.139421,51.000000
2.067813,-11.062581,89.000000
1.934397,-11.391965,9.000000
-0.874916,-12.362965,29.000000
2.010049,-10.974191,39.000000
3.071206,-11.374193,46.000000
2.184602,-11.667568,59.000000
2.213528,-10.734546,47.000000
-0.667768,-12.126240,56.000000
1.990475,-10.214980,45.000000
2.108113,-10.843031,25.000000
2.309976,-10.532971,5.000000
2.594621,-11.448694,0.000000
0.246560,-13.117290,55.000000
2.990787,-10.885774,81.000000
1.495765,-11.707100,34.000000
2.945072,-10.866436,81.000000
-0.943975,-12.293132,29.000000
1.880105,-10.284359,45.000000
2.968913,-11.036203,8.000000
2.457893,-11.021097,48.000000
-0.915420,-12.434224,29.000000
-0.940099,-12.289485,29.000000
2.676948,-11.130291,53.000000
2.082810,-10.840001,47.000000
6.583678,-12.719987,73.000000
2.893504,-11.376249,19.000000
-0.907885,-12.185955,29.000000
4.560654,-11.276474,20.000000
-0.957204,-12.323304,29.000000
3.033618,-10.869097,81.000000
-0.911643,-12.196424,29.000000
-0.483344,-12.480425,27.000000
3.008873,-10.979447,8.000000
0.268918,-13.432067,11.000000
6.587825,-12.728441,24.000000
-0.513841,-12.563664,92.000000
0.235398,-13.312873,62.000000
2.199532,-11.673130,59.000000
2.141558,-11.258168,66.000000
0.182721,-13.059920,6.000000
6.731152,-12.804220,52.000000
-0.958113,-12.277174,29.000000
0.208829,-13.028495,6.000000
1.876219,-11.359183,9.000000
0.237474,-13.481407,62.000000
-0.435027,-12.251679,71.000000
2.660633,-9.557673,14.000000
1.998684,-10.804852,25.000000
2.867633,-11.073954,57.000000
2.567718,-10.919728,61.000000
-0.557093,-12.289940,75.000000
6.465746,-12.805085,24.000000
-0.947500,-12.317474,29.000000
2.883971,-11.386346,19.000000
6.634817,-12.776771,24.000000
-0.891198,-12.257335,29.000000
2.042958,-10.200050,18.000000
1.431599,-12.409464,12.000000
1.949088,-11.110113,13.000000
-0.788628,-12.220691,88.000000
-0.981613,-12.253873,80.000000
-0.914389,-12.180285,84.000000
-0.788003,-12.305667,84.000000
-1.108304,-12.165904,44.000000
-0.896004,-12.523004,83.000000
-0.914401,-12.296916,82.000000
-1.124814,-12.307817,44.000000
-0.726109,-12.297502,36.000000
-0.909324,-12.364051,7.000000
-1.147370,-12.330080,44.000000
-0.941222,-12.447575,44.000000
-1.066167,-12.398417,82.000000
-0.971627,-12.502944,44.000000
-0.978607,-12.224401,82.000000
-0.781738,-12.313539,76.000000
-0.977155,-12.062193,36.000000
2.902309,-10.800568,81.000000
3.009236,-11.471493,46.000000
0.229747,-13.390008,62.000000
-0.598155,-12.130595,15.000000
-0.271467,-12.551804,30.000000
-0.695313,-12.095282,43.000000
3.071087,-11.079256,8.000000
-1.095363,-12.312903,54.000000
2.889303,-10.770011,17.000000
3.212441,-11.061495,40.000000
-0.539612,-12.234438,38.000000
1.903674,-11.340931,9.000000
-0.988660,-12.327842,54.000000
2.013753,-10.832436,25.000000
1.375106,-12.415897,12.000000
2.358480,-10.781979,91.000000
0.163484,-12.892792,32.000000
3.073702,-11.094426,10.000000
-1.171377,-12.238363,82.000000
-0.696283,-12.094521,43.000000
1.901558,-11.418399,9.000000
-1.019276,-12.282946,37.000000
1.943385,-10.880226,25.000000
2.033959,-10.841299,25.000000
-1.045348,-12.305177,54.000000
2.100695,-10.688895,47.000000
-1.038968,-12.231299,54.000000
1.901941,-11.701861,23.000000
2.933729,-10.853748,81.000000
2.685954,-11.373020,19.000000
6.529524,-12.695698,24.000000
-0.837186,-12.261976,77.000000
-1.206519,-12.082016,54.000000
-0.881729,-12.303850,54.000000
3.097754,-11.078919,8.000000
6.523467,-12.718299,73.000000
2.314588,-11.621517,59.000000
0.215265,-13.488980,62.000000
-0.555659,-12.319229,75.000000
2.926801,-10.841315,81.000000
1.987405,-10.225743,45.000000
-0.704425,-12.109075,43.000000
2.051589,-10.880407,39.000000
-0.983913,-12.045639,54.000000
1.831728,-11.113894,66.000000
2.989561,-11.021729,8.000000
0.344771,-13.473759,11.000000
6.623535,-12.776202,24.000000
0.186358,-12.982249,32.000000
3.244733,-11.169589,67.000000
-1.159431,-12.275065,37.000000
3.006116,-10.838728,81.000000
3.225595,-11.128182,10.000000
1.980147,-10.549623,85.000000
-0.955713,-12.258744,37.000000
2.885045,-10.806779,17.000000
-0.820702,-12.137455,77.000000
-1.064531,-12.385067,54.000000
1.959932,-11.307487,66.000000
-0.829435,-12.103550,54.000000
1.942475,-10.159871,45.000000
3.225039,-11.061156,40.000000
2.766008,-10.882443,61.000000
2.134533,-11.373635,66.000000
1.371418,-12.464570,12.000000
-1.039646,-12.178123,54.000000
2.106539,-11.133142,13.000000
2.346918,-10.642470,5.000000
2.438962,-10.511688,96.000000
-1.057210,-12.164375,54.000000
0.240123,-13.456091,62.000000
-0.287503,-11.997392,93.000000
-0.592848,-12.061934,64.000000
2.804896,-10.906544,61.000000
-0.539677,-12.303043,38.000000
2.072092,-11.699127,23.000000
-0.977247,-12.268904,37.000000
3.079450,-11.108219,53.000000
2.329397,-10.525723,5.000000
-0.320128,-12.974631,33.000000
-0.971597,-11.999538,54.000000
-1.035115,-11.971768,54.000000
2.398312,-10.464065,96.000000
2.560241,-11.584699,16.000000
-1.129165,-12.150450,54.000000
-1.014131,-12.191400,37.000000
2.987821,-10.917088,81.000000
-0.909132,-12.252924,37.000000
6.698754,-12.833341,52.000000
2.139395,-10.843596,35.000000
3.079421,-10.949058,8.000000
6.534059,-12.823531,74.000000
2.650906,-10.706227,68.000000
1.996521,-11.296607,66.000000
2.007585,-10.836427,25.000000
2.909495,-11.326639,19.000000
1.944880,-11.231358,9.000000
4.507979,-11.265103,20.000000
3.070029,-10.944328,8.000000
1.448536,-11.828396,34.000000
3.197104,-11.105328,67.000000
1.917117,-11.264699,50.000000
2.546665,-10.907029,61.000000
2.307104,-10.488296,5.000000
0.246206,-13.060882,6.000000
-1.003658,-12.113136,84.000000
-0.866863,-12.160727,37.000000
1.307726,-12.346243,12.000000
2.053843,-10.990652,13.000000
6.604572,-12.714331,24.000000
3.059132,-10.970848,8.000000
1.831074,-11.424787,9.000000
-0.233697,-13.039116,33.000000
6.663718,-12.764394,52.000000
-0.922363,-12.132449,84.000000
-0.863257,-12.137745,88.000000
-1.000874,-12.272282,84.000000
-0.316314,-12.489396,21.000000
4.251362,-11.209814,20.000000
6.708050,-12.790729,52.000000
3.223811,-11.057566,41.000000
-0.744936,-12.336331,88.000000
3.245781,-11.143009,10.000000
-0.749844,-12.154206,88.000000
1.866060,-11.316567,9.000000
-0.669361,-12.029794,88.000000
-0.952319,-12.173489,63.000000
2.738094,-10.709765,68.000000
-0.392998,-11.913049,70.000000
2.090378,-10.979514,39.000000
6.570972,-12.725658,73.000000
-0.757149,-12.182380,88.000000
-0.588647,-11.976091,64.000000
-0.874633,-12.238406,88.000000
5.070697,7.962811,2.000000
-0.636416,-11.925798,64.000000
3.098685,-10.979677,8.000000
2.803488,-11.254622,53.000000
1.784574,-11.247386,9.000000
2.884276,-11.225853,53.000000
-0.881506,-12.217401,88.000000
3.131339,-10.990164,8.000000
-0.873687,-12.241421,84.000000
-0.888958,-12.426015,49.000000
2.319746,-10.498265,5.000000
-0.717556,-12.457637,63.000000
3.055097,-11.157535,53.000000
-1.014854,-12.153515,63.000000
-0.878870,-12.258237,63.000000
-0.860496,-12.311266,63.000000
2.976611,-10.931505,8.000000
-0.656066,-12.078834,15.000000
-0.456525,-12.461344,21.000000
0.265843,-13.387892,11.000000
3.906786,-11.118762,42.000000
2.950916,-10.838715,81.000000
2.186042,-10.717510,31.000000
3.034355,-11.439802,46.000000
3.006186,-10.918097,81.000000
3.016619,-11.450858,46.000000
2.177448,-10.480215,5.000000
0.237656,-13.104869,55.000000
2.347876,-10.479141,5.000000
-0.785758,-12.195470,63.000000
2.149188,-11.109917,89.000000
2.978878,-10.834076,81.000000
3.073351,-11.132668,41.000000
-0.884892,-12.430767,80.000000
2.171671,-10.767721,47.000000
2.781894,-10.575506,28.000000
3.176154,-11.059448,40.000000
1.876864,-11.296971,50.000000
-1.005430,-12.383824,7.000000
-0.513860,-12.209305,79.000000
-0.916930,-12.309351,7.000000
-0.732220,-12.445843,88.000000
0.245969,-13.526379,22.000000
2.621355,-10.612049,96.000000
-0.260316,-13.033636,33.000000
-0.520812,-12.080561,65.000000
1.994527,-10.958421,39.000000
2.289238,-10.446958,5.000000
-0.984183,-12.364576,80.000000
3.202965,-11.122605,10.000000
3.277485,-11.194005,67.000000
0.212230,-13.590494,22.000000
-0.766029,-12.584028,63.000000
2.306946,-10.468144,5.000000
3.065656,-11.171673,41.000000
3.171516,-11.042048,40.000000
3.284802,-11.164709,10.000000
-0.580411,-12.122315,15.000000
-0.571947,-12.098647,15.000000
3.550496,-11.084981,42.000000
2.470339,-11.708556,16.000000
2.493274,-11.682309,16.000000
2.146008,-10.824639,35.000000
2.311774,-11.101789,90.000000
4.512186,-11.261680,20.000000
2.215362,-11.606551,59.000000
2.477949,-10.418139,96.000000
-0.897552,-12.334719,80.000000
-0.954051,-12.108238,80.000000
6.639847,-12.821863,24.000000
2.482034,-10.397190,96.000000
1.393105,-12.389643,12.000000
2.006085,-10.974737,39.000000
-0.190404,-12.083382,95.000000
2.151704,-11.716274,59.000000
-0.775643,-12.469842,80.000000
1.897166,-11.345943,9.000000
-0.938624,-12.430079,80.000000
0.065733,-0.470783,4.000000
2.278261,-10.258370,97.000000
3.236044,-11.139366,10.000000
2.304574,-10.455720,96.000000
-0.861704,-12.453345,80.000000
-1.032836,-12.388852,80.000000
1.741003,-11.341309,9.000000
-0.348969,-11.763592,78.000000
-1.022380,-12.334824,80.000000
-0.654094,-12.012424,38.000000
6.393955,-12.628900,3.000000
4.053961,-11.141656,42.000000
-0.575252,-12.150122,26.000000
-0.362328,-12.088928,51.000000
-0.526524,-12.082238,79.000000
-0.619486,-11.915651,65.000000
-1.021118,-12.371951,80.000000
6.610558,-12.747672,24.000000
-1.058629,-12.372920,80.000000
6.672631,-12.784104,52.000000
2.170366,-11.096845,89.000000
